Registration year,IMD Decile,age,sex,deaths,population
2010,7,19,female,8,29418
2010,7,20,female,8,28712
2010,7,21,female,3,28791
2010,7,22,female,6,29768
2010,7,23,female,1,29532
2010,7,24,female,7,29528
2010,7,25,female,6,29464
2010,7,26,female,8,29545
2010,7,27,female,11,30045
2010,7,28,female,14,30240
2010,7,29,female,7,31459
2010,7,30,female,8,32292
2010,7,31,female,6,31504
2010,7,32,female,11,29771
2010,7,33,female,5,30022
2010,7,34,female,11,30727
2010,7,35,female,20,32524
2010,7,36,female,21,33397
2010,7,37,female,19,35504
2010,7,38,female,29,37298
2010,7,39,female,19,39141
2010,7,40,female,36,38093
2010,7,41,female,35,39707
2010,7,42,female,36,39690
2010,7,43,female,45,40626
2010,7,44,female,29,41157
2010,7,45,female,37,41755
2010,7,46,female,41,41420
2010,7,47,female,51,40647
2010,7,48,female,55,39864
2010,7,49,female,59,38761
2010,7,50,female,69,37156
2010,7,51,female,86,36406
2010,7,52,female,77,35962
2010,7,53,female,78,35145
2010,7,54,female,90,34067
2010,7,55,female,83,33108
2010,7,56,female,109,33912
2010,7,57,female,103,33629
2010,7,58,female,125,32872
2010,7,59,female,135,33839
2010,7,60,female,145,34983
2010,7,61,female,195,36353
2010,7,62,female,185,39215
2010,7,63,female,210,42565
2010,7,64,female,189,33246
2010,7,65,female,246,32691
2010,7,66,female,235,32585
2010,7,67,female,218,30310
2010,7,68,female,255,27176
2010,7,69,female,276,23970
2010,7,70,female,290,25214
2010,7,71,female,345,25209
2010,7,72,female,356,24660
2010,7,73,female,397,23804
2010,7,74,female,402,22910
2010,7,75,female,471,21783
2010,7,76,female,492,20558
2010,7,77,female,536,20385
2010,7,78,female,606,19867
2010,7,79,female,692,19327
2010,7,80,female,703,18907
2010,7,81,female,796,17328
2010,7,82,female,882,16231
2010,7,83,female,912,15047
2010,7,84,female,953,14283
2010,7,85,female,984,13407
2010,7,86,female,1108,12156
2010,7,87,female,1088,11132
2010,7,88,female,1174,10415
2010,7,89,female,1197,9657
2010,7,90+,female,6709,31858
2010,8,0,female,89,27206
2010,8,1,female,5,27168
2010,8,2,female,2,27870
2010,8,3,female,2,27399
2010,8,4,female,0,27170
2010,8,5,female,0,26963
2010,8,6,female,3,26899
2010,8,7,female,4,26309
2010,8,8,female,1,25871
2010,8,9,female,3,27018
2010,8,10,female,0,28273
2010,8,11,female,1,28911
2010,8,12,female,2,29400
2010,8,13,female,3,29846
2010,8,14,female,5,30034
2010,8,15,female,4,30250
2010,8,16,female,3,31345
2010,8,17,female,6,31090
2010,8,18,female,6,32328
2010,8,19,female,10,33071
2010,8,20,female,9,29350
2010,8,21,female,2,28882
2010,8,22,female,4,29604
2010,8,23,female,7,27998
2010,8,24,female,8,28115
2010,8,25,female,11,27305
2010,8,26,female,5,27110
2010,8,27,female,2,27706
2010,8,28,female,6,28219
2010,8,29,female,6,29131
2010,8,30,female,12,29943
2010,8,31,female,11,29991
2010,8,32,female,11,29205
2010,8,33,female,20,29111
2010,8,34,female,12,30366
2010,8,35,female,11,32198
2010,8,36,female,15,33609
2010,8,37,female,17,35315
2010,8,38,female,24,37603
2010,8,39,female,32,38940
2010,8,40,female,21,39067
2010,8,41,female,30,40310
2010,8,42,female,29,40597
2010,8,43,female,33,41823
2010,8,44,female,32,41987
2010,8,45,female,38,42365
2010,8,46,female,49,42418
2010,8,47,female,50,41897
2010,8,48,female,47,40575
2010,8,49,female,53,39464
2010,8,50,female,57,37896
2010,8,51,female,70,37280
2010,8,52,female,78,36796
2010,8,53,female,71,35661
2010,8,54,female,77,33921
2010,8,55,female,79,33462
2010,8,56,female,104,34115
2010,8,57,female,153,33837
2010,8,58,female,114,33427
2010,8,59,female,139,34075
2010,8,60,female,153,34770
2010,8,61,female,185,36465
2010,8,62,female,203,39339
2010,8,63,female,223,43349
2010,8,64,female,190,33367
2010,8,65,female,216,32961
2010,8,66,female,251,33134
2010,8,67,female,214,30453
2010,8,68,female,251,27221
2010,8,69,female,268,24702
2010,8,70,female,301,25591
2010,8,71,female,311,25745
2010,8,72,female,314,24828
2010,8,73,female,323,24001
2010,8,74,female,400,22701
2010,8,75,female,411,21825
2010,8,76,female,426,20733
2010,8,77,female,508,19956
2010,8,78,female,577,19755
2010,8,79,female,664,19342
2010,8,80,female,681,18669
2010,8,81,female,752,16964
2010,8,82,female,754,15812
2010,8,83,female,824,14875
2010,8,84,female,992,13914
2010,8,85,female,1031,12998
2010,8,86,female,1023,12127
2010,8,87,female,1062,11300
2010,8,88,female,1084,10187
2010,8,89,female,1283,9475
2010,8,90+,female,6725,31637
2010,9,0,female,77,26234
2010,9,1,female,8,26763
2010,9,2,female,1,27662
2010,9,3,female,1,28046
2010,9,4,female,1,28298
2010,9,5,female,0,27653
2010,9,6,female,1,27932
2010,9,7,female,1,27340
2010,9,8,female,2,26992
2010,9,9,female,1,27942
2010,9,10,female,1,28907
2010,9,11,female,3,30152
2010,9,12,female,1,30547
2010,9,13,female,2,30957
2010,9,14,female,4,31068
2010,9,15,female,1,31719
2010,9,16,female,4,32303
2010,9,17,female,2,32079
2010,9,18,female,8,31950
2010,9,19,female,8,28220
2010,9,20,female,6,25206
2010,9,21,female,3,26183
2010,9,22,female,1,26683
2010,9,23,female,4,25879
2010,9,24,female,5,25714
2010,9,25,female,6,25417
2010,9,26,female,5,24802
2010,9,27,female,9,25650
2010,9,28,female,10,26083
2010,9,29,female,8,27208
2010,9,30,female,9,28482
2010,9,31,female,6,28682
2010,9,32,female,5,27680
2010,9,33,female,9,28402
2010,9,34,female,7,29894
2010,9,35,female,15,32068
2010,9,36,female,17,33509
2010,9,37,female,20,36217
2010,9,38,female,20,38109
2010,9,39,female,15,40663
2010,9,40,female,22,39644
2010,9,41,female,33,41444
2010,9,42,female,19,41735
2010,9,43,female,23,42591
2010,9,44,female,41,43521
2010,9,45,female,39,43739
2010,9,46,female,45,43381
2010,9,47,female,55,42776
2010,9,48,female,54,41494
2010,9,49,female,44,40232
2010,9,50,female,50,38461
2010,9,51,female,70,37748
2010,9,52,female,69,37088
2010,9,53,female,73,35538
2010,9,54,female,63,34860
2010,9,55,female,77,33943
2010,9,56,female,99,34182
2010,9,57,female,106,34130
2010,9,58,female,127,33557
2010,9,59,female,125,34155
2010,9,60,female,136,35583
2010,9,61,female,167,37179
2010,9,62,female,171,39643
2010,9,63,female,202,43449
2010,9,64,female,176,33285
2010,9,65,female,214,32921
2010,9,66,female,223,32931
2010,9,67,female,212,30025
2010,9,68,female,225,26505
2010,9,69,female,244,23826
2010,9,70,female,253,24766
2010,9,71,female,284,25298
2010,9,72,female,290,24584
2010,9,73,female,344,23589
2010,9,74,female,352,22486
2010,9,75,female,383,21670
2010,9,76,female,422,20875
2010,9,77,female,458,19798
2010,9,78,female,519,19644
2010,9,79,female,612,19118
2010,9,80,female,617,18285
2010,9,81,female,697,17211
2010,9,82,female,722,15880
2010,9,83,female,844,14955
2010,9,84,female,834,13606
2010,9,85,female,893,12453
2010,9,86,female,951,11768
2010,9,87,female,1019,10770
2010,9,88,female,1099,9904
2010,9,89,female,1108,9164
2010,9,90+,female,6138,29963
2010,10,0,female,59,25355
2010,10,1,female,12,26382
2010,10,2,female,4,28638
2010,10,3,female,2,29123
2010,10,4,female,1,29082
2010,10,5,female,4,28993
2010,10,6,female,3,29549
2010,10,7,female,1,29171
2010,10,8,female,3,28655
2010,10,9,female,2,30470
2010,10,10,female,1,30978
2010,10,11,female,3,32162
2010,10,12,female,4,32624
2010,10,13,female,3,32998
2010,10,14,female,5,32730
2010,10,15,female,4,33609
2010,10,16,female,6,34702
2010,10,17,female,9,33559
2010,10,18,female,5,33133
2010,10,19,female,2,29214
2010,10,20,female,4,22444
2010,10,21,female,6,22881
2010,10,22,female,1,24501
2010,10,23,female,5,23578
2010,10,24,female,5,22635
2010,10,25,female,3,22435
2010,10,26,female,4,21458
2010,10,27,female,4,21473
2010,10,28,female,7,22385
2010,10,29,female,4,23256
2010,10,30,female,6,25369
2010,10,31,female,5,25649
2010,10,32,female,6,25786
2010,10,33,female,13,26861
2010,10,34,female,6,29090
2010,10,35,female,11,31522
2010,10,36,female,16,33815
2010,10,37,female,21,36079
2010,10,38,female,19,38525
2010,10,39,female,28,41251
2010,10,40,female,16,40406
2010,10,41,female,35,41595
2010,10,42,female,28,42768
2010,10,43,female,39,43693
2010,10,44,female,33,44492
2010,10,45,female,34,45269
2010,10,46,female,39,45369
2010,10,47,female,43,43950
2010,10,48,female,52,42890
2010,10,49,female,58,41781
2010,10,50,female,49,39270
2010,10,51,female,71,38557
2010,10,52,female,70,37766
2010,10,53,female,67,35993
2010,10,54,female,74,34728
2010,10,55,female,70,33841
2010,10,56,female,80,33840
2010,10,57,female,93,33563
2010,10,58,female,99,33329
2010,10,59,female,117,33504
2010,10,60,female,109,34742
2010,10,61,female,120,36062
2010,10,62,female,151,38803
2010,10,63,female,179,42750
2010,10,64,female,163,32785
2010,10,65,female,178,31942
2010,10,66,female,176,31999
2010,10,67,female,202,29645
2010,10,68,female,198,25640
2010,10,69,female,201,23137
2010,10,70,female,216,24387
2010,10,71,female,243,24587
2010,10,72,female,266,24075
2010,10,73,female,291,23247
2010,10,74,female,345,22526
2010,10,75,female,342,21706
2010,10,76,female,385,20131
2010,10,77,female,426,18994
2010,10,78,female,437,19084
2010,10,79,female,506,18816
2010,10,80,female,589,17692
2010,10,81,female,618,16261
2010,10,82,female,713,15144
2010,10,83,female,719,13917
2010,10,84,female,770,13298
2010,10,85,female,771,11594
2010,10,86,female,817,10928
2010,10,87,female,921,9935
2010,10,88,female,927,9212
2010,10,89,female,1006,8265
2010,10,90+,female,5186,27075
2011,1,0,female,245,46468
2011,1,1,female,19,45584
2011,1,2,female,9,44700
2011,1,3,female,3,44072
2011,1,4,female,9,42269
2011,1,5,female,5,41399
2011,1,6,female,4,38543
2011,1,7,female,2,36795
2011,1,8,female,2,35089
2011,1,9,female,4,34111
2011,1,10,female,0,34683
2011,1,11,female,1,34530
2011,1,12,female,3,34835
2011,1,13,female,1,35223
2011,1,14,female,1,36498
2011,1,15,female,0,35536
2011,1,16,female,2,35237
2011,1,17,female,5,36529
2011,1,18,female,14,38275
2011,1,19,female,11,40969
2011,1,20,female,12,42866
2011,1,21,female,13,43331
2011,1,22,female,13,44956
2011,1,23,female,15,47694
2011,1,24,female,16,48884
2011,1,25,female,19,49010
2011,1,26,female,19,49027
2011,1,27,female,22,47751
2011,1,28,female,18,47567
2011,1,29,female,23,46679
2011,1,30,female,29,45314
2011,1,31,female,43,44322
2011,1,32,female,33,40557
2011,1,33,female,27,36926
2011,1,34,female,27,35440
2011,1,35,female,30,35859
2011,1,36,female,32,34731
2011,1,37,female,23,34804
2011,1,38,female,42,35892
2011,1,39,female,57,36703
2011,1,40,female,57,37608
2011,1,41,female,60,36506
2011,1,42,female,74,36840
2011,1,43,female,69,35837
2011,1,44,female,70,35820
2011,1,45,female,88,35215
2011,1,46,female,99,35678
2011,1,47,female,106,34554
2011,1,48,female,102,34240
2011,1,49,female,107,33456
2011,1,50,female,122,31982
2011,1,51,female,120,30660
2011,1,52,female,131,29183
2011,1,53,female,133,28615
2011,1,54,female,144,27916
2011,1,55,female,135,26443
2011,1,56,female,151,25070
2011,1,57,female,174,24400
2011,1,58,female,158,23969
2011,1,59,female,194,23434
2011,1,60,female,209,22712
2011,1,61,female,214,22926
2011,1,62,female,244,22701
2011,1,63,female,271,23477
2011,1,64,female,299,24426
2011,1,65,female,266,19037
2011,1,66,female,298,18548
2011,1,67,female,316,18487
2011,1,68,female,306,18280
2011,1,69,female,334,17252
2011,1,70,female,351,16258
2011,1,71,female,410,17111
2011,1,72,female,413,16892
2011,1,73,female,490,16888
2011,1,74,female,509,16105
2011,1,75,female,543,15827
2011,1,76,female,582,15006
2011,1,77,female,598,14005
2011,1,78,female,627,13592
2011,1,79,female,647,13556
2011,1,80,female,715,13080
2011,1,81,female,745,12361
2011,1,82,female,765,11284
2011,1,83,female,882,10463
2011,1,84,female,806,9822
2011,1,85,female,820,8955
2011,1,86,female,886,8321
2011,1,87,female,837,7473
2011,1,88,female,788,6644
2011,1,89,female,863,6096
2011,1,90+,female,4446,21888
2011,2,0,female,192,42354
2011,2,1,female,13,40864
2011,2,2,female,5,39989
2011,2,3,female,7,39670
2011,2,4,female,6,37468
2011,2,5,female,2,36117
2011,2,6,female,7,34393
2011,2,7,female,1,32721
2011,2,8,female,4,31536
2011,2,9,female,2,30727
2011,2,10,female,0,31069
2011,2,11,female,5,31241
2011,2,12,female,3,32113
2011,2,13,female,2,32215
2011,2,14,female,4,33543
2011,2,15,female,4,32907
2011,2,16,female,4,32373
2011,2,17,female,6,33697
2011,2,18,female,4,35942
2011,2,19,female,8,42186
2011,2,20,female,5,45142
2011,2,21,female,13,44566
2011,2,22,female,20,45118
2011,2,23,female,14,47824
2011,2,24,female,8,48540
2011,2,25,female,20,49894
2011,2,26,female,13,50309
2011,2,27,female,24,49327
2011,2,28,female,17,49313
2011,2,29,female,16,48830
2011,2,30,female,15,47643
2011,2,31,female,25,46706
2011,2,32,female,22,43025
2011,2,33,female,26,39169
2011,2,34,female,37,37543
2011,2,35,female,33,37578
2011,2,36,female,32,37011
2011,2,37,female,29,36475
2011,2,38,female,37,37545
2011,2,39,female,32,38003
2011,2,40,female,48,38902
2011,2,41,female,54,38204
2011,2,42,female,48,38189
2011,2,43,female,65,37482
2011,2,44,female,75,37366
2011,2,45,female,63,37296
2011,2,46,female,90,36706
2011,2,47,female,77,36153
2011,2,48,female,89,35202
2011,2,49,female,86,34055
2011,2,50,female,97,32902
2011,2,51,female,124,31357
2011,2,52,female,107,30499
2011,2,53,female,110,29333
2011,2,54,female,129,28068
2011,2,55,female,87,26693
2011,2,56,female,149,25771
2011,2,57,female,142,25667
2011,2,58,female,144,24711
2011,2,59,female,191,23848
2011,2,60,female,183,23427
2011,2,61,female,200,23915
2011,2,62,female,211,23880
2011,2,63,female,251,24525
2011,2,64,female,285,26235
2011,2,65,female,226,20737
2011,2,66,female,224,19755
2011,2,67,female,254,19711
2011,2,68,female,291,19131
2011,2,69,female,280,17650
2011,2,70,female,352,16626
2011,2,71,female,319,17391
2011,2,72,female,418,17541
2011,2,73,female,368,16936
2011,2,74,female,428,16402
2011,2,75,female,455,15540
2011,2,76,female,479,15316
2011,2,77,female,555,14438
2011,2,78,female,526,13960
2011,2,79,female,627,14034
2011,2,80,female,662,13832
2011,2,81,female,715,13190
2011,2,82,female,708,11938
2011,2,83,female,785,11111
2011,2,84,female,820,10560
2011,2,85,female,824,9851
2011,2,86,female,889,9088
2011,2,87,female,888,8248
2011,2,88,female,855,7246
2011,2,89,female,929,6735
2011,2,90+,female,4811,23693
2011,3,0,female,155,38608
2011,3,1,female,5,37741
2011,3,2,female,4,36494
2011,3,3,female,5,36252
2011,3,4,female,7,34222
2011,3,5,female,2,33160
2011,3,6,female,1,30823
2011,3,7,female,0,30016
2011,3,8,female,2,28676
2011,3,9,female,2,27897
2011,3,10,female,1,28401
2011,3,11,female,3,28807
2011,3,12,female,3,29729
2011,3,13,female,2,30229
2011,3,14,female,4,31133
2011,3,15,female,7,31205
2011,3,16,female,4,30908
2011,3,17,female,9,31813
2011,3,18,female,5,33249
2011,3,19,female,7,39228
2011,3,20,female,8,42702
2011,3,21,female,6,43219
2011,3,22,female,14,43052
2011,3,23,female,14,44584
2011,3,24,female,10,45269
2011,3,25,female,10,46329
2011,3,26,female,14,47628
2011,3,27,female,12,47144
2011,3,28,female,14,47452
2011,3,29,female,14,47231
2011,3,30,female,16,46327
2011,3,31,female,18,45854
2011,3,32,female,30,42696
2011,3,33,female,20,38808
2011,3,34,female,16,37277
2011,3,35,female,20,37113
2011,3,36,female,24,36959
2011,3,37,female,30,36532
2011,3,38,female,31,37349
2011,3,39,female,32,38612
2011,3,40,female,41,38989
2011,3,41,female,48,37927
2011,3,42,female,49,38320
2011,3,43,female,45,38149
2011,3,44,female,51,37850
2011,3,45,female,65,38051
2011,3,46,female,67,38034
2011,3,47,female,62,37253
2011,3,48,female,84,36207
2011,3,49,female,84,35388
2011,3,50,female,81,33813
2011,3,51,female,86,32779
2011,3,52,female,103,31584
2011,3,53,female,105,30938
2011,3,54,female,115,29533
2011,3,55,female,118,28537
2011,3,56,female,114,27158
2011,3,57,female,129,27356
2011,3,58,female,137,26254
2011,3,59,female,133,25588
2011,3,60,female,171,25637
2011,3,61,female,206,26173
2011,3,62,female,192,26050
2011,3,63,female,196,27085
2011,3,64,female,279,28999
2011,3,65,female,226,22764
2011,3,66,female,249,22199
2011,3,67,female,281,22018
2011,3,68,female,283,21182
2011,3,69,female,304,19361
2011,3,70,female,316,17915
2011,3,71,female,342,18868
2011,3,72,female,429,18862
2011,3,73,female,403,18608
2011,3,74,female,442,17925
2011,3,75,female,483,17342
2011,3,76,female,487,16843
2011,3,77,female,535,15692
2011,3,78,female,609,15778
2011,3,79,female,637,15380
2011,3,80,female,751,15229
2011,3,81,female,773,14339
2011,3,82,female,811,13574
2011,3,83,female,878,12576
2011,3,84,female,914,11583
2011,3,85,female,907,11162
2011,3,86,female,956,10129
2011,3,87,female,939,9227
2011,3,88,female,998,8365
2011,3,89,female,1024,7900
2011,3,90+,female,5605,28069
2011,4,0,female,154,35239
2011,4,1,female,13,34189
2011,4,2,female,5,32727
2011,4,3,female,3,32536
2011,4,4,female,2,31191
2011,4,5,female,2,30423
2011,4,6,female,0,28366
2011,4,7,female,2,27975
2011,4,8,female,0,26716
2011,4,9,female,2,26100
2011,4,10,female,2,26714
2011,4,11,female,3,27423
2011,4,12,female,2,28480
2011,4,13,female,1,29026
2011,4,14,female,2,29729
2011,4,15,female,6,29925
2011,4,16,female,6,29904
2011,4,17,female,4,30961
2011,4,18,female,8,32448
2011,4,19,female,7,38255
2011,4,20,female,8,41945
2011,4,21,female,11,41929
2011,4,22,female,7,40989
2011,4,23,female,14,41896
2011,4,24,female,10,41812
2011,4,25,female,9,42861
2011,4,26,female,10,43485
2011,4,27,female,11,42940
2011,4,28,female,9,43353
2011,4,29,female,11,43507
2011,4,30,female,15,43219
2011,4,31,female,12,42564
2011,4,32,female,18,39985
2011,4,33,female,16,36707
2011,4,34,female,17,35048
2011,4,35,female,22,35785
2011,4,36,female,28,35551
2011,4,37,female,33,35435
2011,4,38,female,21,36357
2011,4,39,female,29,37919
2011,4,40,female,41,38893
2011,4,41,female,38,37396
2011,4,42,female,44,38693
2011,4,43,female,60,38030
2011,4,44,female,51,38161
2011,4,45,female,65,38025
2011,4,46,female,75,38443
2011,4,47,female,58,37688
2011,4,48,female,72,37173
2011,4,49,female,63,36082
2011,4,50,female,81,34805
2011,4,51,female,82,33601
2011,4,52,female,97,33033
2011,4,53,female,96,31738
2011,4,54,female,117,30930
2011,4,55,female,130,29828
2011,4,56,female,127,28563
2011,4,57,female,113,28844
2011,4,58,female,150,28516
2011,4,59,female,157,27737
2011,4,60,female,165,27647
2011,4,61,female,178,28665
2011,4,62,female,195,29137
2011,4,63,female,232,30743
2011,4,64,female,264,32772
2011,4,65,female,264,25626
2011,4,66,female,271,25033
2011,4,67,female,298,24790
2011,4,68,female,289,23437
2011,4,69,female,281,21480
2011,4,70,female,293,19780
2011,4,71,female,346,20562
2011,4,72,female,371,20338
2011,4,73,female,386,20073
2011,4,74,female,418,19227
2011,4,75,female,467,18623
2011,4,76,female,498,17979
2011,4,77,female,536,16973
2011,4,78,female,579,16421
2011,4,79,female,640,16639
2011,4,80,female,703,16221
2011,4,81,female,780,15406
2011,4,82,female,835,14320
2011,4,83,female,833,13340
2011,4,84,female,883,12499
2011,4,85,female,929,11647
2011,4,86,female,954,10886
2011,4,87,female,1008,9817
2011,4,88,female,994,8942
2011,4,89,female,1011,8201
2011,4,90+,female,5881,29957
2011,5,0,female,123,32585
2011,5,1,female,11,31884
2011,5,2,female,6,31326
2011,5,3,female,4,30907
2011,5,4,female,0,29240
2011,5,5,female,2,28759
2011,5,6,female,2,27701
2011,5,7,female,0,26983
2011,5,8,female,0,25914
2011,5,9,female,0,25728
2011,5,10,female,0,26038
2011,5,11,female,2,26987
2011,5,12,female,4,28279
2011,5,13,female,4,28261
2011,5,14,female,5,29496
2011,5,15,female,4,29453
2011,5,16,female,4,29536
2011,5,17,female,3,30322
2011,5,18,female,6,31417
2011,5,19,female,7,35237
2011,5,20,female,5,37801
2011,5,21,female,7,37298
2011,5,22,female,11,36576
2011,5,23,female,8,37335
2011,5,24,female,10,37436
2011,5,25,female,2,38317
2011,5,26,female,7,38757
2011,5,27,female,6,38083
2011,5,28,female,11,39276
2011,5,29,female,11,39404
2011,5,30,female,13,39818
2011,5,31,female,9,39474
2011,5,32,female,20,37518
2011,5,33,female,12,34490
2011,5,34,female,14,33784
2011,5,35,female,24,34074
2011,5,36,female,24,34212
2011,5,37,female,15,34947
2011,5,38,female,20,36457
2011,5,39,female,29,37699
2011,5,40,female,35,38472
2011,5,41,female,34,37638
2011,5,42,female,35,38535
2011,5,43,female,49,38489
2011,5,44,female,43,38961
2011,5,45,female,55,39155
2011,5,46,female,55,39044
2011,5,47,female,49,39103
2011,5,48,female,63,37834
2011,5,49,female,65,37602
2011,5,50,female,83,35915
2011,5,51,female,74,35010
2011,5,52,female,89,34401
2011,5,53,female,91,33607
2011,5,54,female,109,32371
2011,5,55,female,108,31897
2011,5,56,female,123,30818
2011,5,57,female,147,31120
2011,5,58,female,125,30600
2011,5,59,female,146,29884
2011,5,60,female,162,30450
2011,5,61,female,175,31161
2011,5,62,female,217,31599
2011,5,63,female,227,33862
2011,5,64,female,236,36829
2011,5,65,female,235,29156
2011,5,66,female,238,28165
2011,5,67,female,249,27984
2011,5,68,female,295,26555
2011,5,69,female,247,23918
2011,5,70,female,314,21684
2011,5,71,female,326,22740
2011,5,72,female,378,22519
2011,5,73,female,377,21880
2011,5,74,female,432,21158
2011,5,75,female,434,20497
2011,5,76,female,469,19793
2011,5,77,female,534,18651
2011,5,78,female,566,18139
2011,5,79,female,644,17860
2011,5,80,female,690,17629
2011,5,81,female,670,16631
2011,5,82,female,814,15560
2011,5,83,female,849,14270
2011,5,84,female,901,13271
2011,5,85,female,972,12668
2011,5,86,female,1044,11548
2011,5,87,female,1050,10677
2011,5,88,female,1131,9775
2011,5,89,female,1018,8918
2011,5,90+,female,6566,32969
2011,6,0,female,101,29368
2011,6,1,female,11,29308
2011,6,2,female,8,28756
2011,6,3,female,1,29302
2011,6,4,female,3,27977
2011,6,5,female,2,27850
2011,6,6,female,3,26614
2011,6,7,female,2,26274
2011,6,8,female,2,25627
2011,6,9,female,1,25168
2011,6,10,female,3,26224
2011,6,11,female,2,27130
2011,6,12,female,2,28079
2011,6,13,female,3,28539
2011,6,14,female,4,29461
2011,6,15,female,1,29367
2011,6,16,female,3,29320
2011,6,17,female,7,30681
2011,6,18,female,4,30380
2011,6,19,female,5,30245
2011,6,20,female,6,33120
2011,6,21,female,8,33007
2011,6,22,female,3,33064
2011,6,23,female,2,33653
2011,6,24,female,6,33024
2011,6,25,female,6,33494
2011,6,26,female,10,33992
2011,6,27,female,18,33663
2011,6,28,female,9,34437
2011,6,29,female,12,34644
2011,6,30,female,10,35373
2011,6,31,female,12,35373
2011,6,32,female,8,34773
2011,6,33,female,14,32140
2011,6,34,female,15,31713
2011,6,35,female,13,32261
2011,6,36,female,13,33268
2011,6,37,female,28,34345
2011,6,38,female,29,35405
2011,6,39,female,18,37247
2011,6,40,female,23,39211
2011,6,41,female,42,38050
2011,6,42,female,30,39193
2011,6,43,female,41,39378
2011,6,44,female,47,39987
2011,6,45,female,59,40305
2011,6,46,female,56,40408
2011,6,47,female,60,39856
2011,6,48,female,61,39181
2011,6,49,female,68,38477
2011,6,50,female,82,37501
2011,6,51,female,72,36035
2011,6,52,female,74,35672
2011,6,53,female,76,34921
2011,6,54,female,97,33894
2011,6,55,female,98,32881
2011,6,56,female,109,32041
2011,6,57,female,123,32553
2011,6,58,female,120,32720
2011,6,59,female,138,32087
2011,6,60,female,154,32628
2011,6,61,female,154,33409
2011,6,62,female,189,34462
2011,6,63,female,213,36641
2011,6,64,female,283,40284
2011,6,65,female,235,31236
2011,6,66,female,257,30358
2011,6,67,female,250,30434
2011,6,68,female,270,28237
2011,6,69,female,277,25681
2011,6,70,female,291,23026
2011,6,71,female,304,24147
2011,6,72,female,356,24053
2011,6,73,female,362,23452
2011,6,74,female,410,22438
2011,6,75,female,427,21878
2011,6,76,female,506,20833
2011,6,77,female,534,19712
2011,6,78,female,630,19289
2011,6,79,female,619,19221
2011,6,80,female,764,18470
2011,6,81,female,848,17625
2011,6,82,female,846,16557
2011,6,83,female,887,15166
2011,6,84,female,937,14218
2011,6,85,female,1036,13364
2011,6,86,female,1106,12202
2011,6,87,female,1082,11185
2011,6,88,female,1154,10423
2011,6,89,female,1141,9365
2011,6,90+,female,7194,35487
2011,7,0,female,70,27637
2011,7,1,female,4,27565
2011,7,2,female,6,27421
2011,7,3,female,2,28130
2011,7,4,female,1,27522
2011,7,5,female,4,27603
2011,7,6,female,3,26642
2011,7,7,female,1,26376
2011,7,8,female,0,25680
2011,7,9,female,4,25624
2011,7,10,female,2,26386
2011,7,11,female,1,27084
2011,7,12,female,6,27875
2011,7,13,female,1,28736
2011,7,14,female,4,29482
2011,7,15,female,1,29445
2011,7,16,female,3,29698
2011,7,17,female,6,31091
2011,7,18,female,5,30254
2011,7,19,female,8,28565
2011,7,20,female,7,29315
2011,7,21,female,6,29204
2011,7,22,female,3,29742
2011,7,23,female,7,30271
2011,7,24,female,5,29789
2011,7,25,female,8,29301
2011,7,26,female,7,29772
2011,7,27,female,6,30040
2011,7,28,female,5,30592
2011,7,29,female,6,31083
2011,7,30,female,8,31994
2011,7,31,female,7,32822
2011,7,32,female,5,32078
2011,7,33,female,18,30229
2011,7,34,female,11,30350
2011,7,35,female,14,31038
2011,7,36,female,12,32721
2011,7,37,female,20,33595
2011,7,38,female,26,35696
2011,7,39,female,21,37313
2011,7,40,female,21,39234
2011,7,41,female,23,38145
2011,7,42,female,33,39706
2011,7,43,female,41,39881
2011,7,44,female,37,40599
2011,7,45,female,31,41362
2011,7,46,female,47,41804
2011,7,47,female,42,41528
2011,7,48,female,37,40603
2011,7,49,female,79,39832
2011,7,50,female,47,38639
2011,7,51,female,54,37246
2011,7,52,female,71,36501
2011,7,53,female,76,36012
2011,7,54,female,73,35145
2011,7,55,female,97,34118
2011,7,56,female,91,33172
2011,7,57,female,104,33838
2011,7,58,female,111,33578
2011,7,59,female,141,32816
2011,7,60,female,153,33886
2011,7,61,female,169,34890
2011,7,62,female,196,36303
2011,7,63,female,233,39056
2011,7,64,female,257,42612
2011,7,65,female,227,33028
2011,7,66,female,238,32369
2011,7,67,female,249,32459
2011,7,68,female,286,30085
2011,7,69,female,257,26918
2011,7,70,female,255,23761
2011,7,71,female,326,24878
2011,7,72,female,373,24902
2011,7,73,female,363,24274
2011,7,74,female,398,23409
2011,7,75,female,401,22395
2011,7,76,female,444,21330
2011,7,77,female,508,20124
2011,7,78,female,556,19853
2011,7,79,female,603,19236
2011,7,80,female,732,18701
2011,7,81,female,771,18241
2011,7,82,female,885,16590
2011,7,83,female,828,15385
2011,7,84,female,911,14179
2011,7,85,female,934,13306
2011,7,86,female,1004,12331
2011,7,87,female,1072,11079
2011,7,88,female,1055,10132
2011,7,89,female,1102,9232
2011,7,90+,female,6814,34200
2011,8,0,female,75,26968
2011,8,1,female,11,27197
2011,8,2,female,3,27393
2011,8,3,female,5,28173
2011,8,4,female,2,27851
2011,8,5,female,1,27408
2011,8,6,female,0,27033
2011,8,7,female,2,26947
2011,8,8,female,2,26486
2011,8,9,female,2,25969
2011,8,10,female,1,27232
2011,8,11,female,2,28453
